ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	analyzer	failure_reason
1428735813.309638	Cpq5rJ1fVjP84VX5h7	212.66.104.29	60818	192.168.0.12	80	tcp	HTTP	not a http reply line
1428738959.128701	C09R742mFKkjRsSmf	133.95.131.2	59167	192.168.0.13	80	tcp	HTTP	not a http reply line
1428908279.753481	Cy0RGzNe8QQsvs0Ui	208.73.201.131	43445	192.168.0.13	161	udp	SNMP	binpac exception: Got ASN.1 tag 5, expect 48
1428908279.756813	CU1y2J3JEa4UBmnhBg	208.73.201.131	43445	192.168.0.15	161	udp	SNMP	binpac exception: Got ASN.1 tag 5, expect 48
1428908279.758620	COPa2V35NUFcsPp76e	208.73.201.131	43445	192.168.0.12	161	udp	SNMP	binpac exception: Got ASN.1 tag 5, expect 48
1428908279.760094	CA1TGh3P2Z93lJfeUf	208.73.201.131	43445	192.168.15.30	161	udp	SNMP	binpac exception: Got ASN.1 tag 5, expect 48
1428908279.762114	CESOxe2ylgtVIG5WC9	208.73.201.131	43445	192.168.15.254	161	udp	SNMP	binpac exception: Got ASN.1 tag 5, expect 48
1428908279.762395	CWqatT1NliQjumWd3i	208.73.201.131	43445	192.168.13.254	161	udp	SNMP	binpac exception: Got ASN.1 tag 5, expect 48
1428908279.769715	Cb4TKB3XEPTHtmWUMh	208.73.201.131	43445	192.168.15.10	161	udp	SNMP	binpac exception: Got ASN.1 tag 5, expect 48
1428908279.769981	ClqtGX3efP1cjqXok2	208.73.201.131	43445	192.168.14.254	161	udp	SNMP	binpac exception: Got ASN.1 tag 5, expect 48
1428913362.050388	CvJC9nmIRvFORMp4a	205.251.128.69	58554	192.168.15.254	80	tcp	HTTP	not a http reply line
1428913362.066497	CHNFww36g75UH3Z1nh	205.251.128.69	46577	192.168.13.254	80	tcp	HTTP	not a http reply line
1428913362.095409	Cr4djaJCs2zEv35h	205.251.128.69	44583	192.168.14.254	80	tcp	HTTP	not a http reply line
1429052091.637752	CbWWgm3EJomGlnGpY9	54.94.250.20	47718	192.168.15.254	80	tcp	HTTP	not a http reply line
1429239951.491722	CQ44rXHjObHeOkwm5	91.238.134.42	56237	192.168.0.12	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429239951.494370	CszAJKWyfbMOj43pd	91.238.134.42	56237	192.168.0.13	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429239951.495209	CljCay2WsaoYJ4cZ6b	91.238.134.42	56237	192.168.0.15	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429239951.497383	CrdDAK21uTmgnxq2l7	91.238.134.42	56237	192.168.13.254	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429239951.498268	Ctsw8d1lYl8RCXpvb6	91.238.134.42	56237	192.168.15.30	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429239951.498902	CnoghK1IJSyUia4wm5	91.238.134.42	56237	192.168.14.254	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429239951.500416	Cz9tqXJqe4s8jtcdl	91.238.134.42	56237	192.168.15.254	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429239951.501191	CRACD64BA7NJuFWE7k	91.238.134.42	56237	192.168.15.10	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429249264.211678	C9cEoK29pPF3nBHqpd	104.128.144.130	55771	192.168.13.254	80	tcp	HTTP	not a http reply line
1429304700.575018	CQBr0P32Z53WbmbwI8	104.128.144.130	46284	192.168.15.254	80	tcp	HTTP	not a http reply line
1429401360.099356	C4R3Vn4j2XFXYOgavd	62.210.249.74	63707	192.168.13.254	80	tcp	HTTP	not a http reply line
1429401360.170794	CSR0Nw2d3hxT8fht0b	62.210.249.74	63807	192.168.14.254	80	tcp	HTTP	not a http reply line
1429401360.265963	CiA5UL2CRt1MyvIUd7	62.210.249.74	64171	192.168.15.254	80	tcp	HTTP	not a http reply line
1429512740.294043	CPccwPTL8K53ePWm3	222.35.16.27	44310	192.168.14.254	80	tcp	HTTP	not a http reply line
1429512740.333928	C8lJoC2V2nV0TSXKZ4	222.35.16.27	52766	192.168.13.254	80	tcp	HTTP	not a http reply line
1429512740.347633	CHpszSuMJagw3LcTk	222.35.16.27	54731	192.168.15.254	80	tcp	HTTP	not a http reply line
1429554602.407065	CuXvBm3lFEqkBgPdhg	185.35.62.11	57590	192.168.14.254	80	tcp	HTTP	not a http reply line
1429586917.411757	CttHqu36iuBrdOa7wf	121.9.244.240	1619	192.168.13.254	80	tcp	HTTP	not a http reply line
1429586917.599371	CdQW703ZC9ltM4FBX1	121.9.244.240	1620	192.168.14.254	80	tcp	HTTP	not a http reply line
1429586918.580724	Cc5HTws3Y0hhwHUcj	121.9.244.240	1822	192.168.15.254	80	tcp	HTTP	not a http reply line
1429592543.072002	CIku332Bd0RVrf8KJ8	91.121.83.36	36902	192.168.0.13	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429592543.073857	CjPq2tlPCikObzQG1	91.121.83.36	36902	192.168.0.15	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429592543.108737	CsmVerlAY8KJXBXy2	91.121.83.36	36902	192.168.13.254	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429592543.110507	CKPBsA396CZ25BupYd	91.121.83.36	36902	192.168.14.254	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429592543.113622	CSBgJM1PlIKyjKQ8gi	91.121.83.36	36902	192.168.15.30	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429592543.179946	CfhEbrRQPq55tTpFe	91.121.83.36	36902	192.168.15.10	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429592543.243969	CHRBct3p0cWB7Q1CLf	91.121.83.36	36902	192.168.15.254	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429616030.424814	CVuzndh5PdTUIpWa9	62.210.249.74	54596	192.168.15.254	80	tcp	HTTP	not a http reply line
1429689941.289259	CsMZN53o7F76KLB9f9	62.210.249.74	52385	192.168.13.254	80	tcp	HTTP	not a http reply line
1429689941.398037	CKrOUh24TGHiyFpHca	62.210.249.74	52790	192.168.14.254	80	tcp	HTTP	not a http reply line
1429689941.704690	C0ToLM1lwkp8eRSt3	62.210.249.74	54215	192.168.15.254	80	tcp	HTTP	not a http reply line
1429723496.004363	Cyu5XY3F1jx2X58vai	23.95.12.218	51892	192.168.0.12	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429723496.005764	CtKKGg34i58cFmRCL9	23.95.12.218	51892	192.168.0.13	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429723496.008487	CpJvj6lpC4dV7kHaf	23.95.12.218	51892	192.168.0.15	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429723496.378865	CKALG721vcJIwhuaC1	23.95.12.218	51892	192.168.14.254	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429723496.382016	CMfef6LGIkxDiecl1	23.95.12.218	51892	192.168.15.30	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429723496.387280	CjTxTy3usztJ4COaeh	23.95.12.218	51892	192.168.15.254	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429723496.402022	CdspGpC2LW0Pg093e	23.95.12.218	51892	192.168.13.254	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429723496.477930	CQCw2M1gjtigpkUj9	23.95.12.218	51892	192.168.15.10	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1429796620.237803	Cdfttv1vN8oBRFpIRj	94.100.31.179	58625	192.168.0.12	80	tcp	HTTP	not a http request line
1429799162.738708	CBn9dzuoQ8ljgBuO1	94.100.31.179	46892	192.168.0.13	80	tcp	HTTP	not a http request line
1429801092.508110	C5Hr9C31MMvP0VZoNh	94.100.31.179	39650	192.168.13.254	80	tcp	HTTP	not a http request line
1429804837.998935	CaqUr10mlpHcHqKEg	94.100.31.179	57151	192.168.14.254	80	tcp	HTTP	not a http request line
1429806806.260063	Ch8vmIXVzdmk1Xjj7	94.100.31.179	45794	192.168.0.15	80	tcp	HTTP	not a http request line
1429808357.133326	C9B8LI3AkoLoDbbVzg	94.100.31.179	41870	192.168.15.254	80	tcp	HTTP	not a http request line
1430156679.922327	CeIEke4uTH5OBOarmk	185.35.62.11	42137	192.168.13.254	80	tcp	HTTP	not a http reply line
1430159788.865400	CoZOna2BTXA84gQZxf	185.35.62.11	49227	192.168.15.254	80	tcp	HTTP	not a http reply line
1430178815.605418	CJFiMF4DK5D3yQAcm6	79.99.212.69	50462	192.168.14.254	80	tcp	HTTP	not a http reply line
1430178815.617809	CkF81I1Bl99VNBDJv7	79.99.212.69	60475	192.168.15.254	80	tcp	HTTP	not a http reply line
1430287782.481131	CACArTkaTeXJ7dO35	5.61.38.11	65115	192.168.0.15	53	udp	DNS	DNS_Conn_count_too_large
1430287782.482247	CsbFgu2PC2z97XiRbc	5.61.38.11	53035	192.168.0.15	137	udp	DNS	DNS_Conn_count_too_large
1430287814.983878	CACArTkaTeXJ7dO35	5.61.38.11	65115	192.168.0.15	53	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287814.984071	CsbFgu2PC2z97XiRbc	5.61.38.11	53035	192.168.0.15	137	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287814.984322	CQGUCP2IOxWSiesEI7	5.61.38.11	57706	192.168.0.15	138	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287814.984577	ClusVk42DV0iSKnl54	5.61.38.11	62730	192.168.0.15	67	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287814.984827	CbSTcu2BzQb0AFGXm4	5.61.38.11	58444	192.168.0.15	68	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287814.985581	Cu3Uor1oK80VdC6dT5	5.61.38.11	56335	192.168.0.15	69	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287814.985833	CmSc9x1BrXbBr05wPj	5.61.38.11	53084	192.168.0.15	135	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287814.986153	Cdzr6x1nKSOuUJ2uI7	5.61.38.11	56024	192.168.0.15	980	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287814.986409	C7fyt21mvM01AqTYm4	5.61.38.11	64043	192.168.0.15	139	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287814.986660	CbrhzP2qFmRNBG6bpc	5.61.38.11	49979	192.168.0.15	5558	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287814.986935	CT4zPGPQOKViY52T5	5.61.38.11	55512	192.168.0.15	2048	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287814.987179	CYXTOG5x9ky9MMk54	5.61.38.11	57515	192.168.0.15	5559	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287814.987442	C8dhPPNvReCxxEupc	5.61.38.11	49884	192.168.0.15	123	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287814.987762	CaHZTk48cvA44EFmPj	5.61.38.11	52263	192.168.0.15	2222	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287814.988020	CFCZlr1YU3e5WW4xbc	5.61.38.11	61037	192.168.0.15	7937	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287814.988279	CM8Ks21kKrnFThsOAl	5.61.38.11	59863	192.168.0.15	17181	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287814.988546	CoZHmq46eAlioZKBib	5.61.38.11	57128	192.168.0.15	20000	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287815.126016	CSdHXI2odFg2hoTZDd	5.61.38.11	58139	192.168.0.15	28784	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287821.266256	CSGSow2DFNK3xRear6	5.61.38.11	50565	192.168.0.15	30718	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287828.274487	CxQy601rKe1gfaU77l	5.61.38.11	50813	192.168.0.15	44818	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287834.990508	CACArTkaTeXJ7dO35	5.61.38.11	65115	192.168.0.15	53	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287834.990706	CsbFgu2PC2z97XiRbc	5.61.38.11	53035	192.168.0.15	137	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287834.991111	CQGUCP2IOxWSiesEI7	5.61.38.11	57706	192.168.0.15	138	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287834.991487	Cdzr6x1nKSOuUJ2uI7	5.61.38.11	56024	192.168.0.15	980	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287834.991876	C8dhPPNvReCxxEupc	5.61.38.11	49884	192.168.0.15	123	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287834.992268	CFCZlr1YU3e5WW4xbc	5.61.38.11	61037	192.168.0.15	7937	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287834.992646	CM8Ks21kKrnFThsOAl	5.61.38.11	59863	192.168.0.15	17181	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287834.993029	CbSTcu2BzQb0AFGXm4	5.61.38.11	58444	192.168.0.15	68	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287834.993413	CaHZTk48cvA44EFmPj	5.61.38.11	52263	192.168.0.15	2222	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287834.993797	CbrhzP2qFmRNBG6bpc	5.61.38.11	49979	192.168.0.15	5558	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287834.994194	CYXTOG5x9ky9MMk54	5.61.38.11	57515	192.168.0.15	5559	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287834.994587	CoZHmq46eAlioZKBib	5.61.38.11	57128	192.168.0.15	20000	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287834.998649	CT4zPGPQOKViY52T5	5.61.38.11	55512	192.168.0.15	2048	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287834.999083	ClusVk42DV0iSKnl54	5.61.38.11	62730	192.168.0.15	67	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287834.999416	Cu3Uor1oK80VdC6dT5	5.61.38.11	56335	192.168.0.15	69	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287834.999792	C7fyt21mvM01AqTYm4	5.61.38.11	64043	192.168.0.15	139	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287835.041637	CmSc9x1BrXbBr05wPj	5.61.38.11	53084	192.168.0.15	135	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287835.126930	CSdHXI2odFg2hoTZDd	5.61.38.11	58139	192.168.0.15	28784	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287841.259021	CSGSow2DFNK3xRear6	5.61.38.11	50565	192.168.0.15	30718	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287848.276002	CxQy601rKe1gfaU77l	5.61.38.11	50813	192.168.0.15	44818	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430287897.497574	CagYoI1mRftf6oufw7	5.61.38.11	58416	192.168.0.15	47808	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430287917.498943	CagYoI1mRftf6oufw7	5.61.38.11	58416	192.168.0.15	47808	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1430295426.272629	CaxmvVUIrjRnyxQQ4	91.121.83.36	37575	192.168.0.13	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1430295426.273498	C2ijjSZ9H3yd8Cmjk	91.121.83.36	37575	192.168.0.15	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1430295426.404809	Cg7yIp2f1N0bWRHwQb	91.121.83.36	37575	192.168.13.254	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1430295426.406677	CJcD171kPAg7MykjI4	91.121.83.36	37575	192.168.14.254	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1430295426.409248	ChYo7U2Gew6NiAFvKc	91.121.83.36	37575	192.168.15.30	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1430295426.412906	C4RQUu4eEwt6nenBn2	91.121.83.36	37575	192.168.15.254	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1430295426.413130	CQVCFe0hgnINvP9A	91.121.83.36	37575	192.168.15.10	161	udp	SNMP	binpac exception: out_of_bound: ASN1EncodingMeta:len: 2 > 1
1430308092.097726	CZs9xC3PypcaQOWiNf	5.61.38.11	55103	192.168.0.12	53	udp	DNS	DNS_Conn_count_too_large
1430308092.099081	C7TM6W1cIHVfiu3Qz8	5.61.38.11	59377	192.168.0.12	137	udp	DNS	DNS_Conn_count_too_large
1430308124.602825	CZs9xC3PypcaQOWiNf	5.61.38.11	55103	192.168.0.12	53	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430308124.603024	C7TM6W1cIHVfiu3Qz8	5.61.38.11	59377	192.168.0.12	137	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430308124.603275	Ca3rgJ38sRfTJHrwL	5.61.38.11	56384	192.168.0.12	67	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430308124.603528	CiC1b3ruYnG2K0Lz8	5.61.38.11	52641	192.168.0.12	138	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430308124.603779	CWQgw82VXJAn9vQORa	5.61.38.11	51605	192.168.0.12	139	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430308124.604043	Cptx83lhqZBeJ9iL	5.61.38.11	54781	192.168.0.12	69	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430308124.604299	CDdxZzCvgIPDAT4Yi	5.61.38.11	57559	192.168.0.12	68	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430308124.604551	Ccua2AuRsh3DPV3R1	5.61.38.11	59505	192.168.0.12	135	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430308124.604804	C0qf6W1cW3J6NGmGDe	5.61.38.11	61043	192.168.0.12	980	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430308124.605061	CUahxt3gC8viTMpdNf	5.61.38.11	54272	192.168.0.12	2048	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430308124.605320	CmMxoW2bKpuPyH2PQ1	5.61.38.11	61640	192.168.0.12	5559	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430308124.605578	C35khe4f4GMw9YbRkk	5.61.38.11	56055	192.168.0.12	2222	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430308124.605836	Cd8xcJ3Gl0hpMFb2Cg	5.61.38.11	59913	192.168.0.12	5558	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430308124.606162	CDpJOVRjIUiWD5tKk	5.61.38.11	49603	192.168.0.12	17181	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430308124.606422	CDkFw82N3dLx6HThCg	5.61.38.11	62871	192.168.0.12	123	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430308124.606746	CXa1UV3Q0Ea5ulVlS4	5.61.38.11	54084	192.168.0.12	7937	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430308124.607005	CTqC3SKF2EO0u8Te3	5.61.38.11	62675	192.168.0.12	20000	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1430308124.744408	ClzLCB4WDJMFiTq2L6	5.61.38.11	54404	192.168.0.12	28784	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
